ABORT_TXN_WW,CEID,AUTO_ABORT
201904,DMTcu,82
201904,DMTnc,2
201904,DORcu,45
201904,DORdm,202
201904,DRTcb,4
201904,DRTcu,12
201904,DRTnb,6
201904,DRTnc,16
201904,DVDco,4
201904,DVDcr,18
201904,DVDnl,17
201904,DVDnn,4
201904,DVDxi,3
201904,DWXaa,1
201904,EDTdg,1
201904,EDTfg,2
201904,EDTfm,1
201904,EPNcr,43
201904,EPNct,168
201904,EPNhx,45
201904,EPNti,15
201904,ESTwa,31
201904,ESTwc,26
201904,EVAbe,3
201904,FDAca,40
201904,FDAda,16
201904,FDBcu,1
201904,FDBdm,12
201904,FDBdt,8
201904,FDBdx,6
201904,FDHdm,36
201904,FDKcu,22
201904,FLOnc,6
201904,FLOng,21
201904,FLOnu,4
201904,FOXcu,93
201904,FOXdi,45
201904,GNTbb,6
201904,GSTwa,26
201904,GTAbe,15
201904,GTAcv,23
201904,GTOcb,3
201904,GTOcu,11
201904,GTOtl,5
201904,GTOtm,19
201904,GTOtr,6
201904,GTOvn,2
201904,GTRcm,1
201904,GTThm,4
201904,GTTtg,1
201904,GTTts,4
201904,GTTvg,9
201904,GTTvj,3
201904,GTTvm,5
201904,GTTvs,10
201904,GTXde,34
201904,HDRcu,6
201904,HDRdi,1
201904,HFRds,1
201904,HINcl,10
201904,HINcu,18
201904,HINde,12
201904,HINdl,24
201904,HMEcm,22
201904,HMEct,103
201904,HMEcu,3
201904,HMEcx,4
201904,HRBcu,2
201904,HTAdi,22
201904,HTPsa,52
201904,HWPcf,4
201904,ICEfn,31
201904,ICEmp,1
201904,ICEmt,31
201904,ICEne,63
201904,ICEpy,33
201904,JGRwe,31
201904,JGRwx,18
201904,KCDnc,5
201904,KSTwa,4
201904,LATne,63
201904,LKLcu,32
201904,LSAcp,57
201904,LSAcs,76
201904,LSAcu,45
201904,LSAin,25
201904,LSAnc,59
201904,LSAnp,134
201904,LSAws,25
201904,LSBcp,44
201904,LSBnp,332
201904,MIKab,6
201904,MIKcb,4
201904,MIRlb,1
201904,MTKcu,14
201904,NCDnc,10
201904,NDEcv,2
201904,NMTnc,205
201904,NSTcp,23
201904,NSTpn,15
201904,NSTwa,54
201904,NSTwn,16
201904,NSTwp,14
201904,ODEcv,12
201904,OMAcu,5
201904,OMAsc,16
201904,OMBcs,27
201904,OMBct,2
201904,OMBcu,35
201904,OMBli,49
201904,OMBns,26
201904,OMDli,6
201904,OMDns,16
201904,OMEcs,10
201904,OMEcu,14
201904,OMEli,6
201904,OMEns,5
201904,OMGnt,2
201904,OMGnw,3
201904,ONTxx,39
201904,ORLct,6
201904,ORLcw,9
201904,ORLdt,107
201904,ORLdx,13
201904,OVZcu,5
201904,OVZdm,7
201904,OXScb,15
201904,OXSch,32
201904,OXScl,50
201904,OXScn,27
201904,OXScv,3
201904,OXTcr,3
201904,OXTcz,5
201904,OXTon,20
201904,OXTrk,1
201904,PALcu,13
201904,PALnc,2
201904,PATbe,15
201904,PATne,6
201904,PATrt,17
201904,PATxt,15
201904,PBDct,1
201904,PCDcp,22
201904,PHXen,1
201904,PIAim,12
201904,PLBab,1
201904,PLBcv,15
201904,PLBhv,3
201904,PLBng,5
201904,PLByz,11
201904,PLEcg,3
201904,PLEng,28
201904,PLHcn,13
201904,PLIec,4
201904,PLIgl,2
201904,PLIhm,7
201904,PLIht,22
201904,PLImd,7
201904,PLIop,44
201904,PLIpg,96
201904,PLIps,22
201904,PLIsw,2
201904,PLItl,4
201904,PLIvg,7
201904,PLMbd,3
201904,PLMbm,6
201904,PLMce,4
201904,PLMct,5
201904,PLMcv,21
201904,PLMcz,15
201904,PLMgl,13
201904,PLMhp,6
201904,PLMmd,3
201904,PLMmh,1
201904,PLMnv,13
201904,PLMnx,34
201904,PLMny,53
201904,PLMps,2
201904,PLMtl,5
201904,PLMwd,9
201904,PMMba,45
201904,PMMha,6
201904,PMMsa,23
201904,PREet,4
201904,PREnc,1
201904,PRTcb,23
201904,PRTcu,16
201904,PRTnb,9
201904,PRTnc,122
201904,PRTnd,27
201904,QEKdm,5
201904,QNTcu,14
201904,QSAct,2
201904,QSAdt,8
201904,QSBdt,1
201904,RCLcr,33
201904,RCLcu,30
201904,RCLde,138
201904,RCLrg,7
201904,RDLcd,5
201904,REKmk,3
201904,REXbe,1
201904,REXbl,14
201904,REXcd,13
201904,REXcl,19
201904,REXcu,40
201904,REXde,118
201904,REXdl,32
201904,REXml,5
201904,REXtl,12
201904,REXxl,13
201904,REXxx,47
201904,RIAli,6
201904,RIObg,12
201904,RIOht,23
201904,RIOnc,29
201904,RIOnt,51
201904,RIOtn,25
201904,RMTaa,41
201904,ROXoo,24
201904,RVIox,6
201904,RVIst,10
201904,RVNsp,17
201904,SARli,27
201904,SASli,268
201904,SATaa,22
201904,SATdi,8
201904,SATnn,42
201904,SATpp,36
201904,SATtt,42
201904,SAUli,58
201904,SAXcu,4
201904,SAXli,57
201904,SAYli,45
201904,SAZli,2
201904,SBHcu,9
201904,SCCli,15
201904,SCDli,5
201904,SEAcv,1
201904,SENdi,29
201904,SKIdi,17
201904,SMTcu,1
201904,SNEcu,1
201904,SNElg,5
201904,SNEli,71
201904,SNQli,7
201904,SNUli,39
201904,SNVli,50
201904,SNYli,90
201904,SNYlr,2
201904,SPAdi,70
201904,SPBdi,7
201904,SPKnc,15
201904,SPNdf,17
201904,SPQdi,73
201904,SPQrs,4
201904,SPUtf,16
201904,SPUtn,23
201904,SPUtr,16
201904,SPUtw,13
201904,SRCdm,161
201904,SRCnc,10
201904,SRHcu,4
201904,SRHdm,3
201904,SRKcu,53
201904,SRKcx,80
201904,SRKdm,50
201904,SRKnc,16
201904,SRNtm,6
201904,SSTeg,15
201904,SSTrg,17
201904,SSTsg,31
201904,SSTwa,43
201904,SSTwh,8
201904,STGcu,9
201904,STOsc,22
201904,STOsd,7
201904,STOsi,46
201904,STOsj,4
201904,STVdi,51
201904,TADrf,78
201904,TADro,4
201904,TAOcm,2
201904,TAOco,16
201904,TAOcs,15
201904,TAOcv,5
201904,TAOcx,43
201904,TAQhy,2
201904,TAQsl,1
201904,TBCbc,142
201904,TBEbc,197
201904,TBTct,1
201904,TBTcv,4
201904,TFKcu,28
201904,TFKnc,242
201904,TFRnc,19
201904,TGRcb,12
201904,TGRch,7
201904,TGRcj,2
201904,TGRcu,9
201904,TGRcx,21
201904,TGRcy,4
201904,TGRnb,4
201904,TGRnx,3
201904,TGRwe,53
201904,TGRwp,15
201904,TGRwx,1
201904,TIFyy,1
201904,TIMim,10
201904,TMCcv,26
201904,TOHdx,6
201904,TSPcv,3
201904,TVOcb,3
201904,TVOcu,11
201904,TVOhm,4
201904,TVOon,39
201904,UDCce,38
201904,UDCcu,142
201904,UDCde,1
201904,UDCdx,11
201904,UDLdm,584
201904,UDLdx,14
201904,UDNtm,14
201904,UFRds,34
201904,USTnc,2
201904,VFAdi,22
201904,VFBbt,3
201904,VFCca,242
201904,VFGtw,24
201904,VFMcm,47
201904,VFNdi,36
201904,VFOcm,4
201904,VFOdi,83
201904,VFPdi,2
201904,VFRcw,4
201904,VIBdm,1
201904,VIMhc,32
201904,WCFcu,37
201904,WDPid,8
201904,WDPpn,33
201904,WGTcx,2
201904,WPCst,26
201904,WRCcr,26
201904,WROrg,10
201904,WRScg,12
201904,WRScu,7
201904,WRSos,31
201904,WRSrg,14
201904,WRTrg,2
201904,WRXrg,6
201904,XCLcl,26
201904,XCLcu,78
201904,XCTas,1
201904,XCTnc,3
201904,XDKnm,20
201904,XDKtb,15
201904,XIMii,9
201904,XMEdm,1
201904,XTAdi,22
201904,ZDBcu,2
201905,ALEcu,13
201905,AMEcv,3
201905,ANTct,1
201905,ANTde,44
201905,ANTrv,1
201905,AVDdi,3
201905,AVDiw,11
201905,AVXdb,46
201905,AYTli,3
201905,BCLcu,28
201905,BCLnc,18
201905,BECcu,6
201905,BETcu,1
201905,BNDcv,6
201905,BPDdm,20
201905,BPDdx,31
201905,BPKdu,18
201905,BPQdx,13
201905,CARch,13
201905,CARco,2
201905,CARct,1
201905,CARcu,7
201905,CATcs,17
201905,CATcv,1
201905,CATws,8
201905,CBFaa,33
201905,CDKcu,13
201905,CDKli,77
201905,CDMcn,1
201905,CDOck,61
201905,CDOco,31
201905,CDOcu,19
201905,CDOnc,7
201905,CDTco,9
201905,CDTlb,1
201905,CDTlo,6
201905,CDTnc,49
201905,CDTsc,18
201905,CDTsp,38
201905,CFScf,6
201905,CSBca,50
201905,CSBcd,45
201905,CSBcp,8
201905,CSPcd,6
201905,CTIcu,19
201905,CTIcw,24
201905,CVDcc,52
201905,CVDco,54
201905,CVDcs,13
201905,CVDgc,9
201905,CVDnl,27
201905,CVDnn,44
201905,CVDph,15
201905,CVDxi,40
201905,DEAnc,7
201905,DEAnf,20
201905,DEAnr,10
201905,DEAns,30
201905,DFWci,142
201905,DFWni,56
201905,DMTcu,46
201905,DMTnc,4
201905,DORcu,43
201905,DORdm,158
201905,DRTcb,3
201905,DRTcu,10
201905,DRTnb,20
201905,DRTnc,28
201905,DVDco,13
201905,DVDcr,16
201905,DVDnl,25
201905,DVDnn,4
201905,DVDxi,2
201905,DWXaa,3
201905,EDTdc,1
201905,EDTde,1
201905,EDTdt,1
201905,EDTns,3
201905,EPNcr,45
201905,EPNct,137
201905,EPNhx,45
201905,EPNti,17
201905,ESTsz,1
201905,ESTwa,20
201905,ESTwc,7
201905,EVAnc,3
201905,FDAca,25
201905,FDAda,25
201905,FDBcu,2
201905,FDBdm,4
201905,FDBdt,13
201905,FDBdx,13
201905,FDHdm,43
201905,FDKcu,22
201905,FLOnc,6
201905,FLOng,20
201905,FLOnu,9
201905,FOXcu,104
201905,FOXdi,93
201905,GNTbb,2
201905,GRXde,3
201905,GSTbs,9
201905,GSTwa,18
201905,GTAbe,16
201905,GTAcv,28
201905,GTOcu,10
201905,GTOtl,4
201905,GTOtm,8
201905,GTOtr,12
201905,GTOvg,3
201905,GTOvs,1
201905,GTOvt,3
201905,GTRcm,2
201905,GTTts,8
201905,GTTvg,1
201905,GTTvm,20
201905,GTTvs,33
201905,GTXde,62
201905,HDRcu,1
201905,HDRdi,3
201905,HFRds,1
201905,HINcl,17
201905,HINcu,34
201905,HINde,33
201905,HINdl,23
201905,HMEcm,27
201905,HMEct,88
201905,HMEcu,3
201905,HMEcx,5
201905,HRBcs,3
201905,HRBcu,2
201905,HTAdi,32
201905,HTPsa,33
201905,HWPcf,8
201905,ICEcp,3
201905,ICEct,1
201905,ICEfn,37
201905,ICEmp,3
201905,ICEmt,25
201905,ICEne,36
201905,ICEpy,49
201905,JGRwe,23
201905,JGRwx,7
201905,KCDnc,11
201905,KSTwa,5
201905,LATne,65
201905,LKLcu,39
201905,LSAcp,67
201905,LSAcs,42
201905,LSAcu,51
201905,LSAin,41
201905,LSAnc,55
201905,LSAnp,126
201905,LSAws,10
201905,LSBcp,54
201905,LSBnc,32
201905,LSBnp,176
201905,MBDcv,8
201905,MIKab,18
201905,MIKcb,6
201905,MIKcw,2
201905,MIRlb,6
201905,MTKcu,12
201905,NCDnc,3
201905,NMTnc,176
201905,NSTcp,22
201905,NSTpn,26
201905,NSTwa,58
201905,NSTwn,42
201905,NSTwp,49
201905,ODEcv,4
201905,OMAcu,1
201905,OMAsc,8
201905,OMBcs,14
201905,OMBct,3
201905,OMBcu,24
201905,OMBli,51
201905,OMBns,28
201905,OMDli,13
201905,OMDns,7
201905,OMEcs,10
201905,OMEcu,18
201905,OMEli,12
201905,OMEns,1
201905,OMGnt,3
201905,OMGnw,7
201905,ONTxx,41
201905,ORLct,30
201905,ORLcw,4
201905,ORLcx,3
201905,ORLdt,91
201905,ORLdx,20
201905,OVZcu,3
201905,OVZdm,6
201905,OXScb,20
201905,OXSch,45
201905,OXScl,63
201905,OXScn,47
201905,OXScv,5
201905,OXTcr,8
201905,OXTcz,2
201905,OXTon,13
201905,OXTrk,14
201905,PALcu,12
201905,PALnc,10
201905,PATbe,16
201905,PATne,8
201905,PATrt,17
201905,PATxt,17
201905,PBDct,3
201905,PCDcp,15
201905,PIAim,8
201905,PLBab,5
201905,PLBcv,5
201905,PLBhv,5
201905,PLBng,12
201905,PLByz,13
201905,PLEcg,11
201905,PLEng,17
201905,PLHcn,11
201905,PLIec,7
201905,PLIgl,5
201905,PLIhm,12
201905,PLIht,39
201905,PLImd,11
201905,PLIop,58
201905,PLIpg,35
201905,PLIps,28
201905,PLIsw,4
201905,PLItl,12
201905,PLIvg,6
201905,PLIyz,1
201905,PLMbd,10
201905,PLMbm,2
201905,PLMce,6
201905,PLMct,10
201905,PLMcv,8
201905,PLMcz,21
201905,PLMgl,5
201905,PLMhp,7
201905,PLMmd,4
201905,PLMmh,2
201905,PLMnv,10
201905,PLMnx,44
201905,PLMny,36
201905,PLMps,3
201905,PLMtl,7
201905,PLMwd,7
201905,PMMba,47
201905,PMMca,3
201905,PMMha,12
201905,PMMsa,15
201905,PREet,5
201905,PRTcb,15
201905,PRTcu,19
201905,PRTnb,21
201905,PRTnc,95
201905,PRTnd,28
201905,QEKdm,3
201905,QNTcu,10
201905,QSAct,2
201905,QSAdt,9
201905,RCLcr,43
201905,RCLcu,22
201905,RCLde,228
201905,RCLrg,12
201905,RDLcd,6
201905,RDLcy,9
201905,REKmk,5
201905,REXbe,8
201905,REXbl,7
201905,REXcd,15
201905,REXcl,15
201905,REXcu,60
201905,REXde,54
201905,REXdl,46
201905,REXml,3
201905,REXtl,22
201905,REXxl,17
201905,REXxx,67
201905,RIAli,2
201905,RIObg,11
201905,RIOcx,1
201905,RIOht,8
201905,RIOnc,32
201905,RIOnt,61
201905,RIOtn,35
201905,RMTaa,35
201905,ROXoo,20
201905,RVIox,3
201905,RVIrt,5
201905,RVIst,15
201905,RVNsp,5
201905,SARli,20
201905,SASli,266
201905,SATaa,15
201905,SATdi,2
201905,SATnn,26
201905,SATpp,17
201905,SATtt,33
201905,SAUli,49
201905,SAXcu,10
201905,SAXli,26
201905,SAYli,41
201905,SBHcu,8
201905,SCCli,21
201905,SCDli,3
201905,SEAcv,16
201905,SENdi,84
201905,SKIdi,22
201905,SNEcu,2
201905,SNElg,5
201905,SNEli,48
201905,SNQli,7
201905,SNUli,29
201905,SNVli,28
201905,SNYli,32
201905,SNYlr,4
201905,SPAdi,29
201905,SPBdi,60
201905,SPKnc,24
201905,SPNdf,26
201905,SPQdi,28
201905,SPUcn,2
201905,SPUtf,18
201905,SPUtn,25
201905,SPUtr,4
201905,SPUtw,10
201905,SRCdm,174
201905,SRCnc,12
201905,SRHcu,4
201905,SRKcu,49
201905,SRKcx,55
201905,SRKdm,20
201905,SRKnc,27
201905,SRNtm,3
201905,SSTcg,2
201905,SSTeg,5
201905,SSTrg,8
201905,SSTsg,24
201905,SSTwa,15
201905,STGcu,7
201905,STOsc,28
201905,STOsd,18
201905,STOsi,70
201905,STOsj,5
201905,STVdi,65
201905,TADrf,59
201905,TADro,3
201905,TAOco,10
201905,TAOcs,16
201905,TAOcv,1
201905,TAOcx,37
201905,TAOnc,1
201905,TAQhy,4
201905,TBCbc,103
201905,TBEbc,151
201905,TBTct,2
201905,TBTcv,3
201905,TFKcu,33
201905,TFKnc,215
201905,TFRnc,19
201905,TGRcb,9
201905,TGRch,12
201905,TGRcj,8
201905,TGRcm,5
201905,TGRcu,23
201905,TGRcx,11
201905,TGRcy,2
201905,TGRnb,6
201905,TGRnx,2
201905,TGRwb,3
201905,TGRwe,75
201905,TGRwp,21
201905,TIFyy,6
201905,TIMim,10
201905,TMCcf,4
201905,TMCcv,52
201905,TOHdx,10
201905,TSPcv,3
201905,TVOcb,4
201905,TVOcu,5
201905,TVOhm,1
201905,TVOon,50
201905,UDCce,37
201905,UDCcu,106
201905,UDCdx,32
201905,UDLdm,544
201905,UDLdx,14
201905,UDNtm,8
201905,UFRds,15
201905,USTnc,1
201905,UVSnc,1
201905,VDTcf,1
201905,VFAdi,43
201905,VFCca,207
201905,VFGtw,1
201905,VFMcm,48
201905,VFNdi,2
201905,VFOcm,28
201905,VFOdi,107
201905,VFPdi,9
201905,VIBdm,1
201905,VIMhc,37
201905,WCFcu,13
201905,WDPid,9
201905,WDPpn,24
201905,WGTcx,1
201905,WPCst,18
201905,WRCcr,56
201905,WROrg,1
201905,WRScu,4
201905,WRSos,17
201905,WRSrg,13
201905,WRTrg,2
201905,XCLcl,39
201905,XCLcu,94
201905,XCTas,2
201905,XCTnc,7
201905,XDKnm,28
201905,XDKob,2
201905,XDKtb,10
201905,XIMii,21
201905,XMEdm,13
201905,XMTcu,2
201905,XTAdi,60
201905,Z-EXCLUDE,1
201905,ZDFnc,6
201905,ZMOce,6
201906,ALEcu,14
201906,ANTct,1
201906,ANTde,23
201906,ANTrv,12
201906,AVDcu,3
201906,AVDdi,25
201906,AVDiw,11
201906,AVXdb,64
201906,AYEli,1
201906,AYTli,11
201906,BCLcu,28
201906,BCLnc,7
201906,BECcu,2
201906,BETcu,2
201906,BETms,1
201906,BETnc,4
201906,BNDcv,22
201906,BPDdm,21
201906,BPDdx,20
201906,BPKdu,12
201906,BPQdx,22
201906,CARch,16
201906,CARco,3
201906,CARcu,6
201906,CATcs,20
201906,CATcv,2
201906,CATws,3
201906,CBFaa,6
201906,CDKcu,80
201906,CDKli,102
201906,CDMcn,11
201906,CDOck,35
201906,CDOco,14
201906,CDOcu,9
201906,CDOnc,4
201906,CDTco,15
201906,CDTlb,4
201906,CDTlo,13
201906,CDTnc,79
201906,CDTsc,7
201906,CDTsp,30
201906,CFScf,6
201906,CSBca,47
201906,CSBcd,40
201906,CSBcp,24
201906,CSPcd,13
201906,CTIcu,16
201906,CTIcw,59
201906,CVDcc,60
201906,CVDco,27
201906,CVDcs,13
201906,CVDgc,20
201906,CVDnl,7
201906,CVDnn,20
201906,CVDph,11
201906,CVDxi,38
201906,DEAnc,32
201906,DEAnf,16
201906,DEAnr,22
201906,DEAns,52
201906,DFWci,98
201906,DFWni,70
201906,DMTcu,71
201906,DMTnc,5
201906,DORcu,49
201906,DORdm,166
201906,DRTcb,10
201906,DRTcu,54
201906,DRTnb,20
201906,DRTnc,47
201906,DVDco,36
201906,DVDcr,7
201906,DVDnl,14
201906,DVDnn,9
201906,DVDxi,2
201906,DWXaa,4
201906,EDTdc,2
201906,EDTde,1
201906,EDTdg,2
201906,EDTdt,10
201906,EDTfg,4
201906,EDTfm,8
201906,EDTns,8
201906,EPNcr,43
201906,EPNct,101
201906,EPNhx,23
201906,EPNti,38
201906,ESTsz,6
201906,ESTwa,39
201906,ESTwc,14
201906,EVAbe,2
201906,EVAnc,2
201906,FDAca,24
201906,FDAda,43
201906,FDBcu,7
201906,FDBdm,7
201906,FDBdt,12
201906,FDBdx,47
201906,FDHcu,8
201906,FDHdm,26
201906,FDKcu,33
201906,FLOnc,8
201906,FLOng,41
201906,FLOnu,4
201906,FOXcu,224
201906,FOXdi,98
201906,GNTbb,3
201906,GSTbs,6
201906,GSTwa,33
201906,GTAbe,19
201906,GTAcm,1
201906,GTAcv,39
201906,GTOcb,10
201906,GTOcl,3
201906,GTOcu,14
201906,GTOtl,7
201906,GTOtm,10
201906,GTOtr,10
201906,GTOvg,1
201906,GTOvn,6
201906,GTOvs,5
201906,GTOvt,15
201906,GTRcm,1
201906,GTThm,9
201906,GTTvg,20
201906,GTTvm,10
201906,GTTvs,19
201906,GTXde,40
201906,HDRcu,6
201906,HDRdi,2
201906,HINcl,38
201906,HINcu,49
201906,HINde,64
201906,HINdl,58
201906,HMEcb,1
201906,HMEcm,10
201906,HMEct,117
201906,HMEcu,8
201906,HMEcx,22
201906,HRBcs,13
201906,HRBcu,1
201906,HTAdi,29
201906,HTPsa,26
201906,HWPcf,4
201906,HWPst,2
201906,ICEct,1
201906,ICEfn,29
201906,ICEmt,23
201906,ICEne,41
201906,ICEpy,36
201906,JGRwe,45
201906,JGRwx,35
201906,KCDnc,12
201906,KSTwa,5
201906,LATne,107
201906,LKLcu,23
201906,LSAcp,87
201906,LSAcs,74
201906,LSAcu,57
201906,LSAin,62
201906,LSAnc,101
201906,LSAnp,156
201906,LSAws,20
201906,LSBcp,170
201906,LSBnc,48
201906,LSBnp,307
201906,MBDcv,5
201906,MIKab,8
201906,MIKcb,3
201906,MIRlb,1
201906,MTKcu,11
201906,NCDnc,13
201906,NDEcv,13
201906,NMTnc,325
201906,NSTcp,15
201906,NSTpn,35
201906,NSTwa,121
201906,NSTwn,37
201906,NSTwp,43
201906,ODEcv,7
201906,OMAcu,5
201906,OMAsc,14
201906,OMBcs,28
201906,OMBct,8
201906,OMBcu,30
201906,OMBli,69
201906,OMBns,26
201906,OMDli,15
201906,OMDns,24
201906,OMEcs,8
201906,OMEcu,13
201906,OMEli,4
201906,OMEns,13
201906,OMGnt,4
201906,OMGnw,3
201906,ONTxx,87
201906,ORLct,30
201906,ORLcw,5
201906,ORLcx,15
201906,ORLdt,155
201906,ORLdx,24
201906,OVZcu,4
201906,OXScb,15
201906,OXSch,29
201906,OXScl,54
201906,OXScn,53
201906,OXScv,4
201906,OXTcr,10
201906,OXTcz,1
201906,OXTon,33
201906,OXTrk,22
201906,PALcu,10
201906,PALnc,33
201906,PATbe,42
201906,PATne,23
201906,PATrt,31
201906,PATxt,11
201906,PCDcp,11
201906,PHXen,2
201906,PIAim,21
201906,PLBab,3
201906,PLBcv,8
201906,PLBhv,21
201906,PLBng,14
201906,PLByz,13
201906,PLEcg,22
201906,PLEng,44
201906,PLHcn,19
201906,PLIec,20
201906,PLIgl,14
201906,PLIhm,4
201906,PLIht,33
201906,PLImd,5
201906,PLIop,103
201906,PLIpg,62
201906,PLIps,21
201906,PLIsw,10
201906,PLItl,11
201906,PLIvg,7
201906,PLMbd,7
201906,PLMbm,3
201906,PLMct,8
201906,PLMcv,13
201906,PLMcz,51
201906,PLMgl,3
201906,PLMhp,2
201906,PLMmd,3
201906,PLMmh,3
201906,PLMnv,12
201906,PLMnx,30
201906,PLMny,60
201906,PLMps,24
201906,PLMtl,2
201906,PLMwd,5
201906,PMMba,33
201906,PMMca,3
201906,PMMha,4
201906,PMMsa,18
201906,PREet,11
201906,PRTcb,108
201906,PRTcu,70
201906,PRTnb,156
201906,PRTnc,100
201906,PRTnd,68
201906,QEKdm,15
201906,QNTcu,6
201906,QSAct,2
201906,QSAdt,30
201906,RCLcr,31
201906,RCLcu,21
201906,RCLde,157
201906,RCLrg,29
201906,REKmk,7
201906,REXbe,5
201906,REXbl,22
201906,REXcd,18
201906,REXcl,30
201906,REXcu,36
201906,REXde,91
201906,REXdl,24
201906,REXml,3
201906,REXtl,29
201906,REXxl,10
201906,REXxx,74
201906,RIAli,4
201906,RIObg,12
201906,RIOht,9
201906,RIOnc,40
201906,RIOnt,69
201906,RIOtn,41
201906,RMTaa,24
201906,ROXoo,14
201906,RVIox,8
201906,RVIrt,13
201906,RVIst,32
201906,RVNsp,30
201906,SARli,30
201906,SASli,315
201906,SATaa,22
201906,SATdi,2
201906,SATnn,31
201906,SATpp,38
201906,SATtt,52
201906,SAUli,55
201906,SAVli,5
201906,SAXcu,1
201906,SAXli,40
201906,SAYli,27
201906,SBHcu,10
201906,SCCli,30
201906,SCDli,7
201906,SEAcv,19
201906,SENdi,151
201906,SKIdi,16
201906,SNEcu,4
201906,SNElg,21
201906,SNEli,87
201906,SNQli,10
201906,SNUli,71
201906,SNVli,27
201906,SNYli,44
201906,SNYlr,14
201906,SPAdi,95
201906,SPBdi,79
201906,SPKnc,39
201906,SPNdf,53
201906,SPQdi,35
201906,SPQrs,7
201906,SPUcn,3
201906,SPUtf,23
201906,SPUtn,32
201906,SPUtr,4
201906,SPUtw,15
201906,SRCdm,192
201906,SRCnc,39
201906,SRHcu,4
201906,SRHdm,2
201906,SRKcu,51
201906,SRKcx,75
201906,SRKdm,16
201906,SRKnc,21
201906,SRNtm,5
201906,SSTeg,21
201906,SSTrg,31
201906,SSTsg,82
201906,SSTwa,56
201906,SSTwh,5
201906,STGcu,12
201906,STOsc,15
201906,STOsd,21
201906,STOsi,66
201906,STOsj,5
201906,STVdi,39
201906,TADrf,33
201906,TADro,1
201906,TAOco,6
201906,TAOcs,36
201906,TAOcv,7
201906,TAOcx,47
201906,TBCbc,170
201906,TBEbc,248
201906,TBTct,3
201906,TBTcv,14
201906,TFKcu,94
201906,TFKnc,221
201906,TFRnc,57
201906,TGRcb,12
201906,TGRch,20
201906,TGRcj,15
201906,TGRcu,22
201906,TGRcx,13
201906,TGRcy,1
201906,TGRnb,2
201906,TGRnx,7
201906,TGRwb,3
201906,TGRwe,101
201906,TGRwp,36
201906,TGRwx,3
201906,TIFyy,4
201906,TIMim,12
201906,TMCcf,5
201906,TMCcv,36
201906,TOHdx,12
201906,TSPcv,2
201906,TVOcb,1
201906,TVOcu,11
201906,TVOon,41
201906,UDCce,34
201906,UDCcu,155
201906,UDCde,3
201906,UDCdx,38
201906,UDLdm,609
201906,UDLdx,26
201906,UDNtm,4
201906,UFRds,37
201906,UVSnc,4
201906,VFAdi,52
201906,VFCca,129
201906,VFGtw,11
201906,VFMcm,12
201906,VFNdi,46
201906,VFOcm,7
201906,VFOdi,160
201906,VFPdi,8
201906,VFRcw,22
201906,VIBdm,8
201906,VIMhc,44
201906,WCFcu,10
201906,WDPid,12
201906,WDPpn,16
201906,WGTcx,6
201906,WPCst,36
201906,WRCcr,56
201906,WROrg,70
201906,WRScg,21
201906,WRScu,21
201906,WRSos,64
201906,WRSrg,56
201906,WRTrg,48
201906,WRXrg,5
201906,XCLcl,19
201906,XCLcr,4
201906,XCLcu,115
201906,XCTas,4
201906,XCTnc,10
201906,XDKnm,17
201906,XDKob,2
201906,XDKtb,14
201906,XIMii,6
201906,XMEdm,1
201906,XTAdi,58
201906,Z-EXCLUDE,3
201906,ZABcu,5
201906,ZDFnc,7
201906,ZMOce,8
201907,ALEcu,9
201907,AMEcv,4
201907,ANTde,37
201907,ANTrv,4
201907,AVDcu,4
201907,AVDdi,21
201907,AVXdb,39
201907,AYTli,1
201907,BCLca,4
201907,BCLcu,31
201907,BCLnc,11
201907,BECcu,6
201907,BETnc,7
201907,BNDcv,18
201907,BPDdm,31
201907,BPDdx,25
201907,BPKdu,34
201907,BPQdx,8
201907,CARch,15
201907,CARco,4
201907,CARcu,2
201907,CATcs,18
201907,CATcv,4
201907,CATws,4
201907,CBFaa,16
201907,CDKcu,46
201907,CDKli,31
201907,CDMcn,2
201907,CDOck,21
201907,CDOco,28
201907,CDOcu,9
201907,CDOnc,13
201907,CDTco,9
201907,CDTlb,13
201907,CDTlo,10
201907,CDTnc,44
201907,CDTsc,3
201907,CDTsp,33
201907,CFScf,7
201907,CSBca,38
201907,CSBcd,51
201907,CSBcp,20
201907,CSPcd,17
201907,CTIcu,13
201907,CTIcw,24
201907,CVDcc,65
201907,CVDco,54
201907,CVDcs,18
201907,CVDgc,28
201907,CVDnl,27
201907,CVDnn,11
201907,CVDph,12
201907,CVDxi,45
201907,DEAnc,31
201907,DEAnf,11
201907,DEAnr,15
201907,DEAns,22
201907,DFWci,124
201907,DFWni,62
201907,DMTcu,80
201907,DMTnc,23
201907,DORcu,50
201907,DORdm,156
201907,DRTcb,3
201907,DRTcu,19
201907,DRTnb,7
201907,DRTnc,22
201907,DVDco,17
201907,DVDcr,29
201907,DVDnl,3
201907,DVDnn,4
201907,DVDxi,4
201907,DWXaa,1
201907,EDTdg,1
201907,EDTdt,2
201907,EDTfg,3
201907,EDTfm,1
201907,EDTns,10
201907,EPNcr,54
201907,EPNct,116
201907,EPNhx,32
201907,EPNti,40
201907,ESTsz,7
201907,ESTwa,23
201907,ESTwc,12
201907,EVAbe,2
201907,EVAnc,7
201907,FDAca,16
201907,FDAda,42
201907,FDBcu,1
